0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,target
0.18055065620901622,-0.5909158409927144,0.6358132264923829,0.14076723241695874,-1.4199198612218333,-0.48293623533018704,0.4801806569076602,0.22897650146871076,0.08812362013748909,0.06452156980218152,-0.7861082634493752,-0.8427903935339499,0.18411412600226207,0.5472738093856534,0.49632882879947693,1.2310789178326258,0.12569874724656843,0.106198273143558,0.547974648227513,1.7550912817737083,1
1.6815058922913466,1.0900184702900453,0.16284664900322038,1.7428538726045197,-0.15941354096021232,0.345681856609898,-0.4577966818083394,-0.48348769712999173,0.7322284087559227,0.3348676761143099,-1.3677948269018165,0.867774048329363,-1.1946111935629191,-0.5166392222061487,0.49898837159313036,0.6229435153139432,-0.40017519540552937,-0.21955005466696015,-0.6232390157561406,1.181455455177136,0
-0.7786451216991349,0.3086386046529577,-1.1044951622450947,-1.0548810110173221,1.66967909154504,-0.24490797489038618,0.5469718503214126,-2.526026955437184,-0.3340599046965757,-0.769246828576547,0.3605769346249663,-1.1010236824459567,0.17016323828269742,0.1946071567863399,0.1015973375380017,0.02450861118509704,1.0865025220199291,0.3632156605714497,0.47449870020115786,-0.6173178586802155,1
1.4431358484999994,-0.2938793005371749,-0.8385520927058979,1.3746963783585662,-0.7433408391418036,0.10863877283666291,-0.32435381107242106,-1.173382202002653,0.10482045022406147,-0.613695028995803,2.1163698398280357,2.223093355124821,0.7897536429251953,1.0682660099898886,1.6715107604108121,-1.403006799184351,2.01329281239264,-1.0164998886066372,0.9293510798695891,1.000683885807972,1
-0.41640114532316697,-2.552748671930915,-0.466437518634989,2.49727824032111,-1.155493190805308,1.0973571681005605,0.6979651094902458,0.2709980628768959,0.10471776972430655,-0.8979836196510305,0.029801747121670913,0.17737694434550016,-0.15022430763205682,1.5203049926184147,-1.2480506937685223,-0.6644375078512378,1.7871282298346198,-0.7088734209389174,-0.09538322538482925,-0.3379157862359881,0
-0.8744096856198407,-1.4007083600275296,0.23943517124172475,0.16922384155164,2.4642520900726383,-1.1785888113148222,1.2859198868055293,-0.638513146032709,1.2357676128089365,0.8298772265936495,-1.3141342133795575,-0.9985968338024609,0.5565424093292122,-1.1283717687155488,-0.18864578869309073,0.08919632372415967,-0.10330977905269176,0.18227927107116845,0.8387605498462877,-0.20148945998738602,1
-2.2680728995635953,-0.18511684982037543,-0.20625182945143114,-0.48022439667380673,-0.4823848533701396,0.7236318512066229,0.08935812390970037,-1.2277207458938895,-0.27723284977252316,0.7814434840327128,-0.1652577137082751,-1.18035986649364,-0.01857370370792386,-0.9638148942644919,0.5339109004468081,0.6797256220922606,-0.10540887013129219,-0.574690709121306,-0.13293965160953827,-0.19946984997439618,0
-1.0547742358217356,-0.9741696029539705,-0.04467407638501019,-0.5485396606423015,0.2957614838837552,0.7992460959494803,0.29464969718920325,1.154748893330753,-0.3282263411244671,-0.20436946686894703,0.7014409788704347,0.9616402359187369,0.3274160498321475,0.8116340867293117,-1.5835625404022204,-0.07666826429829411,0.9490587237993792,1.0063420838549404,-0.0018588188976428322,1.3998191140891212,1
-0.10123266717373,-1.7517816777062167,0.5868908759403353,-1.2215006853239656,0.490441630735457,1.5038721873007346,-0.35124448976727574,-0.7936093032004535,0.043640686691238245,0.8134766252842884,-0.47446576642286736,0.2322296239452322,-0.7608221578299715,-1.417934713794945,1.9217070706763693,-0.6693188304602223,-0.258650546875818,-1.1880345031786104,0.631843871737847,-1.639471568620931,1
-0.03742435547238757,-1.7239580617452672,-1.4031689354976455,0.06157956411229652,0.9584499431929874,0.19874099673141982,-0.13442658650172612,0.33012647793210353,1.4783382074303275,0.24241421919990377,-0.7162915690058045,-1.2173022011715218,-1.0506316532620632,-1.301196445768575,-0.22173884668084726,0.04011601688913269,-1.6782927762695707,1.5134116010597085,-0.15929401021727926,-0.2252134298922683,1
